GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.observer,SimpleObserver,19,365,3,13,3,57,3,22,0,17
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.observer,DefaultFilter,0,19,0,0,0,4,0,3,0,3
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.observer,SuppressByMixinFilter,0,32,1,3,0,6,1,4,0,3
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.observer,FedoraEventImpl,41,351,4,16,7,76,5,21,1,15
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.converters,ValueConverter.RdfLiteralJcrValueBuilder,9,148,7,21,3,36,6,22,0,14
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.converters,PropertyConverter,6,181,3,21,0,41,3,15,0,6
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.converters,ValueConverter,38,182,2,22,8,42,2,22,0,9
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.spring,DefaultPropertiesLoader.PROPERTIES,0,118,0,0,0,17,0,5,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.spring,DefaultPropertiesLoader,0,138,0,14,0,24,0,12,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.spring,ModeShapeRepositoryFactoryBean,99,107,10,4,21,33,8,9,1,9
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.utils.impl,CacheEntryFactory,5,40,1,5,1,9,1,4,0,2
